"application_id";"title";"description"
"962967058";"Draw N Guess online QuizCanvas";"World's best Draw and Guess game! QuizCanvas!
Play realtime up to 8 people!

Feature
  - Enjoy voice chat and picture quiz up to 8 people!
  - Smooth screen and comfortable sound!
  - Meet new friends!
  - Draw pictures and throw emoticon such as roses/eggs to others!

If you have any questions, please contact us."
"1610993942";"G-Canvas ???";"GLAAM - G-Canvas
G-Glass? ??? ???? ????.
G-Glass? ???, ???, ??? ? ??? ??? ?? ??? ?????."
"314066510";"Soccer WhiteBoard";"Now updated for iOS 7 and 64-bit support!

Soccer WhiteBoard is an application which allows you to display player and ball positioning as you would on a portable dry-erase soccer coach's white board.   It is a universal application that works on the iPad, iPhone or iPod touch. 

Simply drag the players and ball around with your fingertips as you explain to a player how to position themselves on the field!  You can utilize pinch/zoom/scroll/rotate gestures and controls to focus on any area of the field you'd like (or leave it at a full-field display).  Teams can be represented by a wide variety of colors and you can have any number of players on each team on the field at any time. The letter designation on each player can be left at the default ""position"" numbers OR you can put a custom letter/number combination (as many as three characters on the iPad, two on other iOS devices) to represent a player's initials or their number.  You also have the option of displaying a label (such as the  player's name) underneath the circle.   Player positions, labels and designations can be saved for future recall.   You can also save team data separately for use with multiple white boards.   Originally released for the iPhone in summer of 2009, it is one of the original applications of it's kind!  It's been totally re-written to take advantage of the latest and greatest features in iOS and to implement some of the great suggestions/feature requests received from users over the years!  Visit http://www.sandcrater.com for more information and to access the Soccer WhiteBoard user manual, support pages and responses to user feedback.

Need to draw lines on the white board? Activate one of the three drawing pens to draw different colored lines on the white board.   By default the pens are red, green and blue but you have the option of changing the color of any given pen.  To erase lines, simply use the erase control in the icon palette.   iPhone and iPod touch users can also give the device a good shake to clear the lines. 

Want to show where a player came from when moved? Turn on the ""trailing lines"" feature and a narrow line will be drawn along the path that each player is moved. This illustrates where the player ""came from"" before that player reached their current position. 

Configuring Soccer WhiteBoard is as easy as double tapping anywhere on the field (for iPhone and iPod touch users) or simply using the on screen controls to the side of the field (for iPad users). The controls area is where you set the number of players on the field, team colors, the trailing lines function and is where you go to save the current whiteboard and load previously saved ones. 

Soccer WhiteBoard supports some of the latest features in iOS such as iCloud!   Team data and white board data can optionally be saved to iCloud allowing you to access them from any of your iOS devices.   The same data can be easily edited from both an iPad and an iPhone/iPod touch with ease and without loss of precision.   Other more recent iOS features such as support for retina displays, printing to AirPrint printers and utilizing screen mirroring through AirPlay are supported.

Soccer WhiteBoard allows you to use your iPhone, iPod touch or iPad as a tool to help teach players of any age. Younger players are drawn in to the high-tech solution and will not be as easily distracted when compared to using a traditional white/clip board. Not on the field? Use Soccer WhiteBoard to set up a scenario and then ask your players to move the dots to the right position! It can be used as a teaching tool both on and off the bench."
"1314095813";"Canvass: Sales Tool";"Canvass is a mobile sales software used by outside sales teams, for field sales tracking and by direct sales and door-to-door sales teams. Canvass seamlessly allows visibility into sales leads and prospecting, pipeline management, lead follow up, sales team and individual sales rep performance and territory management.


Canvass keeps the sales rep from having to dive into the CRM while giving them and sales managers complete visibility into deal flow and the metrics behind it to help drive more productive sales teams. 


CANVASS MOBILE SALES APP
""Canvass teaches our reps how to improve their numbers while they're selling.”
We'll never use another sales app.""
Doug Robinson, CEO LGCY Power
"
"1265918488";"WindowFront Canvas";"The idea behind WindowFront Canvas is simple; we give you three minutes and artist toolset (pen, paintbrush, paint roller, spray can and eraser) to produce your very own masterpiece. Once complete, you can email your creation to yourself, and then share with the world on whatever social media platforms you wish. FrontRunner Technologies will choose select works of art to appear in WindowFront PopUp installations nation-wide.    
Keep it simple, or throw as much colour on it that you can, it’s up to you. 
This blank Canvas is yours, so let the brush strokes begin."
"1495274495";"iWorkBoard - Calc & Whiteboard";"— iWorkBoard — Roca Software Brings You the best Tool nowadays, a Whiteboard with a built-in Calculator. Here comes your Best companion in the road of maximizing your productivity. 

You can have both tools in one app, a blackboard and a calculator on the same screen. This new Whiteboard saves you time by combining the most used tools in a day to day. Download it Now and maximize your productivity.

FROM YOUR MIND TO THE IPAD
iWorkboard features a very light interface yet powerful. You have infinite Canvas on the touch of a finger… Next idea in mind? Just save, create a new Canvas and Go! Transfer your ideas clearly!

FEATURES:
- Easy and Intuitive usage
- Multiple Brush Colors and textures
- Quick undo and erase, blackboard like.
- Best of both, Calc and Notebook
- Fast to open and take notes
- Operations Memory
- Great Interface.
- Apple Pen compatible

Now unleash all the power of the Apple Pencil, just select the Drawing point option and lets go!. With iWorkboard you can use your new iPad as a Whiteboard to take quick notes, white, scratch, draw and delete with just one touch!

USE IT EVERYDAY:
- All basic math calculations included
- Draw your ideas clearly
- Save personal reminders
- Quick blackboard usage on the go

ALREADY USED IN:
- Teachers and Students
- Home DIY’s
- Managers
- Business trainers 

Easy and on the Go! Enjoy!"
"1136226336";"Rollcanvas";"Rollcanvas is a drawing app where the pictures that you draw in the app can become the design of your tumbler. Our main feature is that both ends of the canvas are connected, and the art that you make on the canvas will transform into a fan shape that matches the shape of a tumbler. Print out your art, use scissors to cut it so that it fits inside your tumbler, and you have a tumbler with your own design! Not only can you publicly publish your artwork for the world to see online, but you can also show off your artwork to the people closest to you by carrying your designed tumbler around with you."
"1596358411";"Whiteboard";"Das Whiteboard von doorlin ist ein einfach zu bedienendes Werkzeug um Ideen schnell zu veranschaulichen. Es können Inhalte aus Dropbox, GoogleDrive oder der eigenen privaten Cloud (Webdav) eingesetzt werden. Bei Änderung des Inhalts auf der Datenquelle wird dieser auch auf der Zeichenfläche des Whiteboards aktualisiert. Das nachträgliche Austauschen von eingefügten Inhalten in einer Zeichenfläche, wie es bei gewöhnlichen Whiteboards der Fall ist, wird somit überflüssig.


Alle erzeugten Grafiken können ganz schnell auf den von Dir verbundenen Datenquellen gespeichert, abgerufen, verwaltet und editiert werden. Mit weiteren Werkzeugen, wie dem kostenlose Notizbuch, kannst Du Zeichenflächen für Dokumentationen einbetten und erstellen. Mit dem kostenlosen E-Mail Messenger kannst Du sie mit anderen Teammitgliedern schnell besprechen und versenden."
"1613489434";"???????? CANVAS -?????-";"––––––––––––––––––––––––
??????? ?????
––––––––––––––––––––––––
???
??CANVAS ????????????????????????????
?????????????????ON?????????

????????????????????????????????!

––––––––––––––––––––––––
 ???
 ––––––––––––––––––––––––
 ????????????
 ?????????????????????????????????????OS?????????????????????
 ??????????OS?????????????????????????????iOS12?????"
"1352209731";"Voter Science Canvasser";"Voter Science Canvasser is literally the easiest voter canvassing application you are likely to ever use.  Say goodbye to clipboards and paper lists.  Say hello to frictionless provisioning and incredible ease-of-use.

Forget about user limits, licensing restrictions, steep fees, and clunky apps.  All you need is a mobile phone or tablet with wireless connectivity.  Your data is stored securely, in the cloud.

Check out some of these awesome features:
?	Frictionless provisioning: have 20 volunteers showing up to canvas the neighborhood?  Have them up and running in minutes.
?	Comprehensive reporting: see canvasser activity in close to real time as well as door-step voter contact history.
?	Up-to-date voter file, political party preference, and voter contact information provided at no additional charge (WA state campaigns only currently).
?	Integration with commercial CRM applications like Salesforce as well as Dropbox, Google Sheets, and Excel."
"528433267";"Whiteboard-note-";"White board is a simple app. You can also write with multiple fingers.
You can write very smoothly.
**********************************************
Feature very simple! ! You can quickly and notes by hand!
* Basic functions
****************************
? When you tap the button at the bottom of the screen, such as bar and save color selection will come out.

? can be written using multiple fingers simultaneously.

? color is simple, five black, red, blue, green, and pink.

? on the slide, the thickness of the line can be adjusted.

? Press the button ""eraser"", you can erase the line wrote. (Adjustable in thickness delete slides)

? When you press the ""Trash"" button, you can remove the bulk.

? When you press the ""disk"" button, you can save the image."
"1239199659";"CanvasU";"For registered respondents of a CanvasU product diary.

You no longer need to carry a paper diary to complete and get access to product trials.

Log in with the email address and password that was sent to you a few days before your product arrives."
"1478273910";"Art Ball 3D: Canvas Puzzle";"Move your finger on screen to move your ball and glue color spheres around you. Dispatch your colors to paint beautiful artistic paintings on the canvas.  "
"1514382369";"Canvas Lite for Homeowners";"Canvas Lite for Homeowners is the only 3D scanning app designed for homeowners working remotely with home improvement professionals. Simply scan a room, upload your scan, and a complete set of 3D measurements will be sent to your professional, in the format they use every day. You will need a code from your professional to ensure your scan is sent to them.

If you are a professional looking to use Canvas and have a LiDAR-enabled iPad or iPhone, we strongly recommend using our other app for professionals, Canvas: LiDAR 3D Measurements. If you don't have a LiDAR-enabled iPad or iPhone, you may also use this app to test out the experience, but LiDAR will make scanning 5x more accurate.

Canvas Lite for Homeowners requires an iPhone 8 or above and delivers the best scan quality and accuracy with the LiDAR-enabled iPhone 12 Pro/Pro Max or iPhone 13 Pro/Pro Max."
"1630673303";"Whiteboard Pro by Qrayon";"Step up your productivity with the whiteboard you know and love, plus:
+ Custom pen colors
+ Pinch-to-zoom for a huge working area
+ Three-finger swipe to undo/redo
+ Auto-save your work when you close the app

We've listened to your feedback, and have built a pro edition of our simple whiteboard app with the most requested features. All while maintaining the same easy-to-use pick up and go interface.

We hope you enjoy Whiteboard Pro!

-- The app makers @ Qrayon"
"1446832145";"Remote Whiteboard";"???????????????????????????????????????
?????????????????????????????????????????????????

???
??????????
???????
?????
????"
"1546982350";"myViewBoard Whiteboard";"ViewSonic® myViewBoard™ Whiteboard is an easy-to-use and incredibly secure annotation and digital whiteboarding software solution designed specifically for interactive displays and whiteboards.

Whiteboard provides multiple users a wide array of annotating pens, painting tools and media file types on unlimited pages to enable engaging content creation. It works on interactive flat panels, such as ViewSonic® ViewBoard™, and other devices to merge the physical and virtual space with on-site touch and online interactive technologies.

Whiteboard runs on any interactive whiteboard on the market. Whether you are using a ViewSonic® ViewBoard™, Promethean® Board, Smart™ board, Clevertouch® board, Jamboard™, or Ctouch® board, Whiteboard has got you covered.

Create a FREE account on myviewboard.com and download the Whiteboard today!

By agreeing to download, install and use this app, the user hereby agrees and consents that the user has read and has agreed to the terms stated herein and in the Support page(https://myviewboard.com/support) with respect to the user’s personal info which we will collect, store and/or process via this app and the user’s privacy rights; OTHERWISE, IF THE USER DOES NOT AGREE, THE USER SHOULD NOT CONDUCT ANY AFORESAID ACT, SHOULD DISCONTINUE USING THIS APP, AND SHOULD REMOVE AND UNINSTALL THIS APP.


myViewBoard EULA: https://myviewboard.com/legal/eula"
"1224511026";"Second Canvas Modules";"If you are a Second Canvas user, Second Canvas Modules is the perfect tool to test your app contents before you publishing to the general public.

You just have to download the app and enter the code of your project (available in the your Second Canvas CMS). Once these steps are completed, you will be able to enjoy your contents before anyone else and test them in advance you decide to publish them in your Second Canvas app."
"719525236";"WhiteBoard";"???????????????,??????????,?????????,???????????

???????????????Facebook,?????????"
"1603783225";"Wox Canvassing";"Wox Canvassing is the companion app to the Wox sites based campaigns system. Canvassers use this app to know where they need to be, who is in their crew, and what their goals are. Wox Canvassing is also used to log attempts and responses with easy script based data input. "
"1517102423";"Sketshare: online whiteboard";"For everyone who needs to connect remotely with others for a quick brainstorming session, this user-friendly online collaborative whiteboard is ideal. Sketshare will change the culture of brainstorming and collaboration by providing fantastic tools and features to connect individuals utilizing voice and video communications via online meetings. You'll be able to work, study and play on a single digital canvas on real-time."
"1515056982";"SpeechCanvas for Biz";"SpeechCanvas for Biz(????????? ?????)?????????????????????????????????????????????????

?????????????????????????????????????????????????????????????????????????????????????
?????????????????????????????????????????????????????????????

????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????

???????????????? (NICT)??????????????????????????????????????SpeechCanvas for Biz???????????????????????????????????????????????????????????


???
1.?????????????
??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????

2.??????????????????????
?????????????????????????????????????????????????????????????????????????

3.??????????
??????????????????????????????????????????????????????????????OK???

4.?????????????????
?????????????????????????????????????????????????????????????????????????????

5.???????????????
??????????????????????????????????????????????????????????????????

6.??????????
???????????????????
????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????

7.??????????????
????????????????????????????????????????????????????????????????????

8.??????????????????????
????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????

???????
?????????????????????????????????????
?????????????????????????????"
"1257834464";"Canvas Teacher";"Time is a teacher’s most valuable resource. Save time and use Canvas more efficiently from your mobile device with Canvas Teacher.

Canvas Teacher allows teachers to facilitate their courses on the go, both inside and outside the classroom. This app provides quick access to three of the most frequent course facilitation tasks for teachers:

• GRADING: Browse submissions and provide feedback to your students with a new and improved mobile SpeedGrader embedded in this app. 
• COMMUNICATING: Send announcements and messages (including ""Message Students Who...""), and participate in course discussions from the palm of your hand.
• UPDATING: Need to change a due date? Or publish an assignment? Or fix a misspelling? Canvas Teacher allows you to update your course content.

Canvas Teacher is the perfect mobile Canvas companion for course facilitation!"
"1506273581";"BlueVote Canvasser";"Canvassing has never been easier.

BlueVote Canvasser brings the power of bluevote.com to your mobile device. With BlueVote Canvasser, your field operation is directly integrated with your campaign on bluevote.com, saving canvassers time and giving the campaign confidence that their data is being collected quickly and accurately.

Lists from bluevote.com can be imported directly to your mobile device anywhere you have an internet or cellular connection. Once you are done canvassing, you can easily upload your data to your campaign at bluevote.com. You’ll spend a lot more time canvassing and a lot less time collecting lists and entering data."
"542229387";"CaptureBoard: Scan Whiteboard, Business cards, receipts and more";"Use this app like a pocket scanner.
==============REVIEWS================
** Editor's Choice in Best10Apps.com: http://goo.gl/F9pWU **

""CaptureBoard saves you time digitizing whiteboards and business card info"" 
says: (creative.eu http://goo.gl/GiRpu)

iOSnoops.com call it: ""Our verdict: Hot!"" (http://goo.gl/UImn9)

======================================
Take a picture of a whiteboard or a business card from any angle and this app automatically corrects the perspective (see screenshots).

The app finds to corners of the whiteboard/business card automatically.

iCloud support

Scan business cards and import its information into your address book

Perfect for students or business persons.

The only app in this category that finds corners of whiteboard/business card automatically AND perform perspective correction.

Upload the image to GoogleDrive/Dropbox/Evernote etc.

Once uploaded to your GoogleDrive, you can search for text in any of the images that you have uploaded using this app.  Yes, you can search for text written on the whiteboard.

Save and share on Facebook/twitter"
"1086012301";"Second Canvas Ekain";"Second Canvas EKAIN te permite descubrir la cueva de Ekain, Patrimonio Mundial de la Unesco localizado en el País Vasco, y explorar sus increíbles pinturas rupestres de caballos, bisontes y osos, a través de digitalizaciones en super-alta resolución. Recorre sus galerías navegando las imágenes panorámicas de las diferentes salas: Erdialde, Zaldei, Artzei y Azkenzaldei.

Second Canvas EKAIN-ek lagunduko dizu UNESCOren Mundu Ondarea den Ekain haitzuloa ezagutzen, bai eta bereizmen handiko digitalizazioen bitartez bertako pintura zoragarriak (zaldiak, bisonteak eta hartzak) arretaz aztertzen ere. Ibili bertako galerien zehar Erdialde, Zaldei, Artzei eta Azkenzaldei aretoen irudi panoramikoetan nabigatzen."
"879884387";"SalesRabbit Lead Canvass CRM";"The top field sales app is now free to use! Just download the app and register for SalesRabbit Lite.

SalesRabbit optimizes every stage of your sales process, so you can save time, reduce costs, and close more deals. 

“Sales production has increased by 35%+ per year since we started using the system.” - Marc Cram, Caliber

With SalesRabbit, you can:
• Quickly assign and manage sales territories
• Find and track sales leads
• Qualify customers in the field
• Create and share digital sales materials
• Build and sign digital contracts
• Import and export lead data

We also have solutions for digital advertising, team training, weather tracking, and more.

“It is now the MOST important tool used by our sales teams. It has increased our efficiency, led to higher sales, and allowed us to communicate nationwide with all of our reps.” - Earl Koskie, Fuse"
"1238367694";"Canvas - Recruiting";"Fifty million millennials will be hired between now and 2025 and only 12% of millennials prefer phone calls for business communication. Canvas makes sure recruiters meet talent where they are. Chat with multiple candidates at the same time and never miss a beat with quick access to your library of interview questions and employment brand content. Add private reactions to candidate responses and easily share chat transcripts with hiring managers.

The talent economy texted. It said things have changed."
"1266062564";"Canvas Art - Photo Filter";"Canvas Art is both an application and a Photos editing extension so you can create you can also create canvas art right in the Photos app. Users are able to choose a canvas, tan, white, or gray, and set the transparency of your image on the canvas with looks ranging from washed out to photo like. After that the special charcoal outline effect is added and users have a wide range of intensities to work from. The finished product looks like canvas painting or charcoal sketch.
iPad users also enjoy the new ""Draw"" feature where they can sketch their own art using finger tip or stylus device to make pencil lines.
 Once a masterpiece has been created Canvas Art allows users, with augmented reality capable iPhones and iPads, to see their own artwork with AR. When viewing images with AR, users have the option of three frame styles, light colored oak, cherry wood, or dark walnut, with the choice of no frame, thin, regular, and thick frame styles. Users can also choose from five different overall picture sizes to get an accurate feel for what large prints would look like mounted on a wall.
Take your iPhone and iPad photography to a new level with Canvas Art."
"590058549";"InfiniteHoops Whiteboard";"InfiniteHoops Whiteboard is a basketball whiteboard app for illustrating game plays.

SIMPLE
Whiteboard is simple. Draw plays with your finger to get your idea across.

THREE DIAGRAMS
Choose between high school, college, or professional basketball full court diagrams. Full and half court diagrams are included on iPad.

SIX COLORS
Illustrate your play with six built-in color choices — one for each player and one for the defense.

SAVE PLAYS
Save your plays for future replaying.

UNDO
Erase your mistakes with the undo button, the eraser, or choose to erase everything.

INSTANT REPLAY
Redraw your play with the touch of a button.

SHARE
Work on your plays and email them to your team so they can study them on their own time.

CONTACT
We'd love to hear what you think of the app or just to have you say hello. Partner inquiries are welcome too.

Broadside Digital
https://broadside.digital
feedback at broadside dot digital"
"1153049127";"Whiteboard Note draw something";"Fast, simple drawing on a white board.
Save it to the gallery and share it with the world!
Whiteboard is a fast and easy way to arrange the photos you take at your class.

* Open any image or photo on your device!
* Save your drawings!
* Whiteboard with anytime, anywhere
* Collaborate just like real whiteboard
* Select your favorite pen color and start drawing
* Save the whiteboard in the camera roll
* Sharing via mail, Twitter, camera roll and more."
"1614260347";"Canvas Paint Rush";"Fill the bucket with paint and create beautyfull pictures!"
"1613459153";"Canvas Living";"We take an uncompromising approach to put you in control of the way you want to live. Plus, we take care of all boring bits so you can get on with living. 

The Canvas resident app is a platform to unlock the potential of living in one of our neighbourhoods. Designed for lifestyle and convenience to seamlessly meet. Consider the Canvas app your gateway to UNCOMPROMISED CONVENIENCE.

It’s just a building. Nope, It’s our neighbourhood. We go the extra mile in making space for life to happen.
- Access exclusive resident PERKS
- Book SERVICES and SPACES at the touch of a button
- Discover building and local EVENTS and ACTIVITIES

Your best renting experience yet starts here with the Canvas App.

Questions that need answering? Email our team at be@canvasliving.com.au and stay in the know of what’s happening at Canvas neighbourhoods across Australia on our instagram page 
instagram.com/canvasliving_Official

Join us on the reinvigorated side of renting and explore your next home at www.canvasliving.com.au"
"308950002";"Hockey WhiteBoard";"Now built for iOS 7 and later with 64-bit support!

Hockey WhiteBoard is an application which allows you to display player and puck positioning as you would on a portable dry-erase hockey coach's white board.   It is a universal application that works on the iPad, iPhone or iPod touch. 

Simply drag the players and puck around with your fingertips as you explain to a player how to position themselves on the ice!  You can utilize pinch/zoom/scroll/rotate gestures and controls to focus on any area of the ice you'd like (or leave it at a full-ice display).  Teams can be represented by a wide variety of colors and you can have any number of players on each team on the ice at any time. The letter designation on each player can be left at the default ""position"" letters OR you can put a custom letter/number combination (as many as three characters on the iPad, two on other iOS devices) to represent a player's initials or their number.  You also have the option of displaying a label (such as the  player's name) underneath the circle.   Player positions, labels and designations can be saved for future recall.   You can also save team data separately for use with multiple white boards.   Originally released for the iPhone in March of 2009, it is one of the original applications of its kind!  It's been totally re-written to take advantage of the latest and greatest features in iOS and to implement some of the great suggestions/feature requests received from users over the years!  
Visit http://www.sandcrater.com for more information and to access the Hockey WhiteBoard user manual, support pages and responses to user feedback.

Need to draw lines on the white board? Activate one of the three drawing pens to draw different colored lines on the white board.   By default the pens are red, green and blue but you have the option of changing the color of any given pen.  To erase lines, simply use the erase control in the icon palette.   iPhone and iPod touch users can also give the device a good shake to clear the lines. 

Want to show where a player came from when moved? Turn on the ""trailing lines"" feature and a narrow line will be drawn along the path that each player is moved. This illustrates where the player ""came from"" before that player reached their current position. 

Configuring Hockey WhiteBoard is as easy as double tapping anywhere on the ice (for iPhone and iPod touch users) or simply using the on screen controls to the side of the ice surface (for iPad users). The controls area is where you set the number of players on the ice, team colors, the trailing lines function and is where you go to save the current whiteboard and load previously saved ones. 

Hockey WhiteBoard supports some of the latest features in iOS such as iCloud!   Team data and white board data can optionally be saved to iCloud allowing you to access them from any of your iOS devices.   The same data can be easily edited from both an iPad and an iPhone/iPod touch with ease and without loss of precision.   Other more recent iOS features such as support for retina displays, printing to AirPrint printers and utilizing screen mirroring through AirPlay are supported.

Hockey WhiteBoard allows you to use your iPhone, iPod touch or iPad as a tool to help teach players of any age. Younger players are drawn in to the high-tech solution and will not be as easily distracted when compared to using a traditional white/clip board. Not on the ice? Use Hockey WhiteBoard to set up a scenario and then ask your players to move the dots to the right position! It can be used as a teaching tool both on and off the bench."
"512949303";"TacticalPad Coach's Whiteboard";"Easy to use, agile, together with tablets and smartphones mobility, TacticalPad is the best option for football/soccer professionals to improve their communication, resulting in better understanding in tactical discussions and development of football/soccer skills. TacticalPad targets every level, from amateur to professional, from youth development to high level.

TacticalPad is not only used by the technical staff (coaches, performance analysts, trainers), but also by journalists, bloggers, teachers and sport enthusiasts. Because of its high quality graphics, it is widely used to generate content for blogs, social networks, lectures, newspapers, etc.

Check below some features and scenarios that make TacticalPad so powerful:

• Projects with multiple tactical boards 

• Animated plays

• 3D visualization

• 3D animation with realistic graphics and actions

• Several options for football/soccer pitches (whiteboards templates), including different sports like: GAA, Football (American), Rugby, Lacrosse, Field hockey, Beach Soccer, Volleyball, etc

• High quality and attractive graphics

• Add visual effects to: highlight players; show connection lines; pitch areas; trail movement paths 

• Export all created content to:
	- Images
	- Videos
	- Documents with images and notes
	- Social networks
	- Whatsapp

• Synchronize and share your projects in the cloud (Google Drive, Dropbox, One Drive) with the feature Repositories

• Use the Notepad feature to categorize add description for your drills, tactical analysis, etc. Also supports The FA 4 Corner Model.

• Attach videos from Youtube and Vimeo

• Many document export templates available for you to create your playbook

• Digital ink support:
	- Free drawing
	- Lines
	- Arrows
	- Shapes (circle, rectangle, polygons)
	- Dashed
	- Configurable color and thickness
	- Eraser

• Lots of training items

• Add you own custom pitches and items

• Team roster settings with:
	- Names
	- Number
	- Positions
	- Lineups
	- Pitcures
	- Other info

• Teams and players’ appearances:
	- Classic button
	- Triangle
	- Jersey
	- Players' pictures
	- Custom image
	- Colors
	- Badge

• Save, load and set your favorite teams

• Use it in the bench, pre-game presentations, training sessions, half time talks, daily chats, home, etc. Use it anytime and anywhere by everyone

• Project to a TV or projector

• There is more, much more. TacticalPad is constantly updated with new features requested by our great community of users and feedback from clubs and federations

---------------------------------

Available In-App Purchase Subscriptions:

- TacticalPad Year Subscription (auto-renewable): have access to upcoming features, TacticalPedia projects/content and constant support. Subscription is annual and auto-renewable.

- 12 months duration and auto-renewable

– Payment will be charged to iTunes Account at confirmation of purchase

– Subscription automatically renews unless auto-renew is turned off at least 24-hours before the end of the current period

– Account will be charged for renewal within 24-hours prior to the end of the current period, and identify the cost of the renewal

– Subscriptions may be managed by the user and auto-renewal may be turned off by going to the user's Account Settings after purchase

Privacy Policy and Terms of Use:
http://bit.ly/2k9BfCT"
"1231428322";"Second Canvas San Telmo Museoa";"Para móviles y tabletas en euskera, español, inglés y francés. 

Second Canvas San Telmo Museoa te acerca una selección sorprendente para descubrir sus obras de arte en alta y super-alta resolución siguiendo un itinerario diseñado para acompañarte tanto en tu visita al museo como para disfrutarlo desde casa.

Explora, navega, aprende y diviértete con las historias y secretos contadas por el equipo de San Telmo Museoa a través de cualquier dispositivo. Podrás compartir todas tus experiencias a través de las redes sociales.

Creada por San Telmo Museoa y Madpixel, y gracias a la colaboración de Michelin, Second Canvas San Telmo Museoa te permite explorar las grandes obras del museo a través de recorridos
temáticos.

Características principales:

 • Súper-zoom para explorar las obras con la mejor calidad posible, hasta llegar a ver las pinceladas y el craquelado de la obra, gracias a la resolución Gigapixel.
 • Más de 12 obras en resolución HD.
 • Descubre detalles increíbles y las historias que hay tras ellos, contadas por el equipo del museo: personajes, simbología, técnica o la forma del artista.
 • Comparte tus propias historias en redes sociales, eligiendo los detalles que quieras.
 • Descarga al dispositivo los detalles de las obras y sus historias asociadas para tenerlas disponibles incluso sin conexión o en modo avión.
 •Disponible en euskera, castellano, Inglés y francés. 

Esperamos que disfrutes de Second Canvas San Telmo Museoa. 

Mándanos tu experiencia con la app y ayúdanos a mejorar: support@secondcanvas.net

Más sobre San Telmo Museoa:
www.santelmomuseoa.eus

Más sobre Second Canvas:
www.secondcanvas.net"
"838838474";"WhiteBoard or DrawingBoard";"Mywhiteboard is a tool for creating beautiful drawings, sketch templates, etc and sharing your thoughts. Everything you create in Mywhiteboard can be shared with one tap. 

## Available for iPhone, iPad ##

SHARING & EXPORT

With Mywhiteboard, you can share your content via a link. If you decide to export your content, you can choose between many export formats: Email, Photo, Videos, PDF.

WORKS ON ALL YOUR APPLE DEVICES

You can use Mywhiteboard on iPhones, iPads - you no longer need to switch tools as you move between devices.


SUBSCRIPTION DETAILS

If you choose to purchase Mywhiteboard Pro, payment will be charged to your iTunes account, and your account will be charged for renewal within 24-hours prior to the end of the current period.


Auto-renewal may be turned off at any time by going to your settings in the iTunes Store after purchase. The current Mywhiteboard Pro subscription price starts at INR149 per month, and one-month and 12-month packages are available.


Prices are in Indian Currency, may vary in countries other than India, and are subject to change without notice. No cancellation of the current subscription is allowed during the active subscription period. If you don't choose to purchase Mywhiteboard Pro, you can simply continue using Mywhiteboard for free.


Terms of service: https://mycodetips.com/terms-of-use

Privacy policy: https://mycodetips.com/apps-privacy-policy

Features
-Screen Recording within APP (w/o audio)
-Screen Recording with face cam or Rear Cam Feature
-Dotted Lines and Shapes
-Save into photo gallery
-Email as an attachment
-Clear the complete image
-Color pencils
-Customise  the pencil Thickness
-Marker and Eraser with Custom Sizes
-Flow chart option for Drag or fixed-sized images
-Set Background Image
-Write your Text 
-Redo and Undo
-Draw shapes like Square, circle, Straight Line, Polygon, hexagon, pentagon, Star, triangle shapes
-Ruler on the background like handwriting lines, music lines, graph lines"
"1498018291";"Scratchpad: Virtual Whiteboard";"Designed specifically with the Apple Pencil in mind. This app acts as a whiteboard for your thoughts. Add and remove notes easily from your boards all the while maintaining a complete history of everything that you have ever written.

We hope that you enjoy this app!"
