app_id,unified_app_id,app_name,app_category,worldwide_release,initial_release,app_size,app_lang,multihoming,paid,in_app_purchases,app_description
1636192183,0,Groups Control Groups Streaming Apps Drama Slayer k drama Movies,Entertainment,2022-07-26,2022-07-26,41.67,1,0,0,0,Drama Slayer app was created to help you discover latest drama movies and tv series. We help you choose what to watch from drama to comedy kids to classics and niche favorites such as Korean dramas Spanish French Movies and more. Note: This app is not for streaming watching movies. This app just helps you to find movies TV show easily. All movies information and images are from TMDB.org licensed under CC BY NC 4.0: creativecommons.org licenses by nc 4.0 We use the TMDB API but it is not endorsed or certified by TMDB: themoviedb.org documentation api terms of use
876520365,1000600000540996,Groups Control Groups Streaming Apps E!,Entertainment,,2014-05-15,127.27,2,1,0,0,The E! app is the best place to catch up on the most recent season of your favorite shows watch live TV and stream movies and past season content! You love pop culture. We love pop culture. Let s do this thing! Get full episodes of E! s must know pop culture shows like Keeping Up with the Kardashians Total Bellas The Bradshaw Bunch Botched Live from E! and loads more new stuff all the time. So stop reading and start watching. Get started by signing in with your TV subscription cable satellite or digital . The E! app supports most TV providers including DirecTV Xfinity Spectrum AT T and Dish. Sign up for an NBCUniversal profile within the app using your Google Apple ID or email account to sync your favorite shows across our family of apps and to continue watching progress across all your devices. You ll also receive three credits to watch episodes for free before signing in with your TV provider. APP FEATURES: Watch Your Way Watch the latest episodes of new E! shows the day after they air on TV. Live stream and schedule available 24 7 when signed in with your TV provider. Chromecast and AirPlay compatible! Start episodes in the app and stream to your TV. Can t finish an episode in one sitting The app saves your place so that you can resume watching later! Mark shows as your Favorites for quick access to the latest episodes. Explore NBCUniversal Content Access to on demand content from across the NBCUniversal family of networks including NBC Bravo USA SYFY Oxygen MSNBC CNBC Universal Kids Telemundo and Universo . Live stream your favorite NBCUniversal networks within the app. Dedicated page for each network showcasing the hottest series. Catalog of recent and throwback favorites available to watch. Filter shows by network and genre while browsing. TV Provider Access Sign in with your TV subscription to gain access to the entire catalog of VOD Live content. NBCUniversal Profile Create an NBCUniversal Profile to favorite and save shows across all your devices. Resume watching your favorite shows where you left off on any device. Receive three credits to unlock episodes for FREE! COMMENTS OR QUESTIONS Please reach out to support nbctve.zendesk.com for assistance. Please note: Use of the app is limited to the United States and its territories. Video is accessible via 3G 4G LTE and Wi Fi networks. Data charges may apply. Privacy Policy: https: www.nbcuniversal.com privacy brandA e intake e Your Privacy Choices: https: www.nbcuniversal.com privacy notrtoo brandA e intake e CA Notice: https: www.nbcuniversal.com privacy california consumer privacy act intake E!_Entertainment This app features Nielsen proprietary measurement software which will allow you to contribute to market research like Nielsen s TV Ratings. To learn more about our digital measurement products and your choices in regard to them please visit http: www.nielsen.com digitalprivacy for more information.
6444032404,0,Groups Control Groups Streaming Apps Egybest HD,Entertainment,2022-11-26,2022-11-26,62.48,1,0,0,0,Tired of looking for ideas of movies and tv shows to watch tonight If yes you are in the right spot Eggiest is your new friend Popular Movies: Find and browse today s popular movies in seconds a big list of movies TV shows : If you re TV series enthusiast you re in the right place Select a new TV from our big list Trending Movies TV Shows: You don t want to be left behind when your friend discuss latest Sunday s event in top series figure out what series movies is popular and lead the spoiling group. Note: This app is not suitable for streaming or watching movies. This app will help you find movies and TV shows easily.
1520257975,0,Groups Control Groups Streaming Apps FARSIGHT TV,Entertainment,2020-07-16,2020-07-31,52.96,1,0,0,1,Farsight is all about freedom and remote viewing is our path to freedom. Here are Farsight s Mysteries projects as well as new daring and cutting edge videos that are as revealing as they are entertaining wise and thought provoking. We don t just tell you that reality is not what it seems. We show you what reality actually is and how each of us can change it. Farsight is the leading venue for full public projects involving the science and the application of remote viewing. Stranger than science fiction. This is real. To access all features and content you can subscribe to FARSIGHT TV on a monthly or yearly basis with an auto renewing subscription right inside the app. Pricing can vary by region and will be confirmed before purchase in the app. In app subscriptions will automatically renew at the end of their cycle. All payments will be paid through your iTunes Account and may be managed under Account Settings after the initial payment. Subscription payments will automatically renew unless deactivated at least 24 hours before the end of the current cycle. Your account will be charged for renewal at least 24 hours prior to the end of the current cycle. Any unused portion of your free trial will be forfeited upon payment. Cancellations are incurred by disabling auto renewal. Terms of Service: https: www.farsightprime.com tos Privacy Policy: https: www.farsightprime.com privacy
1063891742,1000800000004147,Groups Control Groups Streaming Apps Fawesome,Entertainment,2020-03-05,2020-03-05,43.43,1,1,0,0,Watch 10 000 top rated Free Movies and TV shows across 25 genres anytime on Fawesome. Instant streaming no registration or subscription is required. Download and start watching your favorite shows in seconds. Get ready for an Awesome Entertainment Experience. From action packed blockbusters to heartwarming romances Fawesome offers something for everyone. Discover new movies and shows frequently and always have something new to watch every day. And don t worry we have everything you need. Make Fawesome TV your prime destination for Trending Movies and Shows! Binge watch your favorites and explore more titles for topical themes such as Holiday Christmas Hispanic Heritage New Year s Eve Valentine s Halloween Thanksgiving etc. With daily updates our ever growing collection ensures you never run out of thrilling content. Enjoy our HD Movies and TV Shows with your family and friends on weekends weekdays and trips. We get the best content for you so you don t have to search for hours. FAWESOME TV IS THE STREAMING HOME FOR ALL YOUR NEEDS. Find what to watch instantly on our YouTube channel and Stream for free on all the major CTV platforms. Explore a vast array of genres including action horror western romance comedy mystery family and drama documentaries and more. From Hollywood classics to Bollywood blockbusters Fawesome covers it all. Experience the magic of cinema across genres like fantasy adventure sci fi and black cinema. Additionally we have thrillers mysteries and crime movies. Choose from diverse categories like Gore Gothic Sci Fi Monster Cult Vampire Zombie Werewolf etc. All genres are available for you to binge instantly. WATCH FREE MOVIES TV SHOWS ANYWHERE Find the best content in Fawesome This Week and Best 100 Stream your movies on your TV smartphone tablet or desktop TV Just for you with personalized recommendations Keep track of your favorite movies and TV shows No subscription or registration is needed Pick up from Where you left DON T FORGET THESE TOO! Huge streaming TV library Stream HD videos with subtitles Uninterrupted entertainment all day Watch on the go with No Streaming Delay Watch trending TV content for the whole family Available on all major connected TV OTT platforms Turn on Notifications for Weekly Content Recommendations The biggest names and studios come together on Fawesome to bless the world of entertainment. With 25 genres explore everything from Hollywood Classics to Documentaries Reality TV to Indies Horror to Westerns just for you. Get ready to be captivated by the biggest stars in the industry. Stream popular flicks starring Keanu Reeves Blake Lively Ryan Reynolds John Wayne Jackie Chan Emma Roberts Jason Statham Nicolas Cage and many more. From intense dramas to action packed adventures their performances will leave you mesmerized. We re ready with new titles every week. You can find The Founder Mine Lion The Reader National Lampoon Van Wilder Remember Me The Imitation Game The Ninth Gate I Spit on Your Grave and many more. No subscription or registration is required simply download the app and start streaming. Fawesome is available on devices and major CTV platforms ensuring you have access to your favorite movies and shows anytime anywhere. Download the app and unlock a world of entertainment. For support and inquiries reach out to us at support futuretodayinc.com. Visit our website https: fawesome.tv for more information.
1659606278,0,Groups Control Groups Streaming Apps FBA STREAM,Entertainment,2022-12-21,2022-12-21,51.26,1,0,0,1,FBA Stream is the premiere streaming site for empowerment films and entertainment programs To access all features and content you can subscribe to FBA STREAM on a monthly or yearly basis with an auto renewing subscription right inside the app. Pricing can vary by region and will be confirmed before purchase in the app. In app subscriptions will automatically renew at the end of their cycle. All payments will be paid through your iTunes Account and may be managed under Account Settings after the initial payment. Subscription payments will automatically renew unless deactivated at least 24 hours before the end of the current cycle. Your account will be charged for renewal at least 24 hours prior to the end of the current cycle. Any unused portion of your free trial will be forfeited upon payment. Cancellations are incurred by disabling auto renewal. Terms of Service: https: www.fbastream.com tos Privacy Policy: https: www.fbastream.com privacy
1607549714,0,Groups Control Groups Streaming Apps Fetchfruit Movies And Series,Entertainment,2022-01-28,2022-01-28,29.22,1,0,0,0,Fetchfruit : Movies And Series is your ultimate easiest way to find and track good movies or Tv Shows stay on top of trending content all in one place. Feautures : Find popular movies and TV shows. Get Theaters around your location. Get a list of production companies for any movie or tv show. Search for any movies TV shows easily. Get details movies TV show. Get similar movies and tv shows recommendations. Watch official movies TV show trailers. List of populqr actors . No registration required. DISCLAIMER : This app is not for streaming watching movies. This app just helps you to find movies tv shows more easily All movies information and images are from TMDB.org licensed under CC BY NC 4.0: creativecommons.org licenses by nc 4.0 This app uses the TMDb API but is not endorsed or certified by TMDb: themoviedb.org documentation api terms of use
1353108336,0,Groups Control Groups Streaming Apps FilmRise,Entertainment,2018-06-08,2018-05-22,40.58,1,0,0,0,FilmRise is the largest independent provider of FREE movies and TV delivering unlimited streaming access to over 10000 hours of content. You ll find something for everybody laugh out loud comedies gripping dramas family viewing and genre favorites including British TV Westerns sitcoms and more. FilmRise is now proud to offer the complete groundbreaking horror series HEMLOCK GROVE and the international TV sensation HANNIBAL starring Mads Mikkelsen and Hugh Dancy. Enjoy popular television favorites like the beloved family drama HEARTLAND and the iconic British mysteries of MIDSOMER MURDERS. Ride along with THE RIFLEMAN or investigate UNSOLVED MYSTERIES with Robert Stack. Tune in to all new true crime series like WORLD S MOST EVIL KILLERS and BLOODLINE DETECTIVES or return for familiar favorites like THE DICK VAN DYKE SHOW and HIGHWAY TO HEAVEN. Explore our collection of acclaimed movies featuring legendary stars like Nicolas Cage Nicole Kidman Jason Statham Samuel L. Jackson Whoopi Goldberg Hallie Berry Daniel Craig Russell Crowe and many many more! All FilmRise movies and TV shows are available instantly. No subscription is needed. For more information and high quality film and TV entertainment please visit FilmRise.com.
1484916743,0,Groups Control Groups Streaming Apps FlixHouse,Entertainment,2020-02-08,2020-02-08,7.99,1,0,0,0,FlixHouse Indie Movies TV. Free. Enjoy watching movies documentaries and TV shows from independent filmmakers and producers who are storytellers motivated by their love of cinema and the arts We bring you thought provoking documentaries quality TV shows and entertaining movies in all genres including: Action Children Family Classics Comedies Dramas Faith Based Horror Romance Sci Fi Fantasy Thrillers and Westerns. Based on our licensing agreements with content owners a number of our movies and TV shows will not be accessible to viewers outside the USA .
642410271,1000600000645411,Groups Control Groups Streaming Apps Food Network GO Live TV,Entertainment,,2013-06-20,119.02,1,1,0,0,Catch up with your favorite Food Network shows anytime anywhere with the all new Food Network GO app and now get access to up to 14 additional networks including TLC Discovery HGTV Science Channel and more all in one app. It s FREE with your pay TV subscription. Link your pay TV provider cable satellite telco live TV streaming service to access Food Network favorites like Diners Drive Ins and Dives Guy s Grocery Games Worst Cooks in America Beat Bobby Flay Restaurant: Impossible Kids Baking Championship The Pioneer Woman and many more plus top shows from other networks including Home Town HGTV Deadliest Catch Discovery Evil Lives Here ID Sister Wives TLC Ghost Adventures Travel Channel and more. New episodes are available the same day as they premiere on TV. With Food Network GO You Can: Stream Food Network and more networks LIVE anytime anywhere on all your favorite devices Find shows to watch with the live schedule guide Access thousands of episodes on demand from current hits to classic favorites See new episodes of shows on the app the same day and time they premiere on TV Binge your favorite Food Network series and specials including Diners Drive Ins and Dives Guy s Grocery Games Worst Cooks in America Beat Bobby Flay Restaurant: Impossible Kids Baking Championship The Pioneer Woman and many more! Get unlimited access to everything the Discovery family of networks has to offer free with your pay TV subscription Features: Stream live TV when you link your pay TV provider Watch select episodes and entire seasons of your favorite shows from up to 15 networks! Browse by genre from Natural History Science and Tech to Food Home and more to find your favorite shows and discover new ones Continue watching episodes where you left off across all of your devices Save shows and episodes to watch later with My List Compatible with tvOS and Chromecast Closed captioning support Requirements: Available in the U.S. only Wi Fi connection recommended iOS 12 or higher Need help Visit gohelp.discovery.com. Visitor Agreement: https: corporate.discovery.com visitor agreement Privacy Notice: https: corporate.discovery.com privacy policy California Privacy Notice: https: corporate.discovery.com privacy policy cappi California Do Not Sell My Personal Info: https: corporate.discovery.com california_dns We may work with third party advertising companies and other partners that help us deliver tailored advertisements to you. To opt out of behavioral tracking on mobile devices you may use the DAA AppChoices Tool available at http: www.aboutads.info appchoices. This app features Nielsen s proprietary measurement software which will allow you to contribute to market research such as Nielsen TV Ratings. To opt out of Nielsen measurement on mobile devices visit Nielsen s mobile opt out page at https: sites.nielsen.com legal privacy statement nielsen_app_output .
1523594542,0,Groups Control Groups Streaming Apps Freebie TV,Entertainment,2020-07-24,2020-07-24,3.34,1,0,0,0,Enjoy thousands of curated movies and tv shows across various genres. Your favorite actors quality content at the right price Free!
505728417,1000600000441796,Groups Control Groups Streaming Apps Freeform TV,Entertainment,,2012-03-05,365.41,1,1,0,0,Watch full episodes of Freeform shows like Cruel Summer Good Trouble grown ish Everything s Gonna Be Okay The Bold Type Motherland: Fort Salem Siren and many more! Connect your TV provider to unlock episodes stream movies and watch live TV. No TV Provider No Problem! Binge complete seasons of throwback Freeform shows including The Secret Life of the American Teenager and Baby Daddy. STREAM MOVIES: Watch a variety of movies from dramas to romantic comedies all in the Freeform app! FULL EPISODES: Enjoy the best lineup of dramas hilarious comedies and binge throwback series. Stream the latest episodes of your favorite Freeform TV shows like: Cruel Summer Everything s Gonna Be Okay Good Trouble grown ish The Bold Type Motherland Siren Alone Together Famous in Love The Secret Life of the American Teenager And more STREAM LIVE TV: Sign in with your TV provider to watch your favorite shows live! EXTRAS EXCLUSIVES: Watch the latest sneak peeks cast interviews behind the scenes footage and more. No sign in required! STAY IN THE LOOP: Discover new shows and get reminded when your favorite shows air and when they re available to watch in the app. FREEFORM ACCOUNT: Enhance your viewing experience by creating a free account to receive a personalized home screen based on viewing behavior save your favorite shows and more! The most recent full episodes as well as the FREEFORM live stream require a participating TV provider account. Show and episode availability are subject to change. Please note: This app features Nielsen s audience measurement software which will allow you to contribute to market research such as Nielsen s TV Ratings. Please see http: www.nielsen.com digitalprivacy for more information. Before you download this app please consider that it may include or support advertising some of which the Walt Disney Family of Companies may target to your interests. You may choose to control targeted advertising within your platform settings for example by resetting your device s advertising identifier and or opting out of interest based ads . Terms of Use: http: disneytermsofuse.com Privacy Policy: https: disneyprivacycenter.com Your California Privacy Rights https: privacy.thewaltdisneycompany.com en current privacy policy your california privacy rights Do Not Sell My Information https: privacy.thewaltdisneycompany.com en dnsmi
1473398077,0,Groups Control Groups Streaming Apps Frndly TV,Entertainment,2019-08-06,2019-07-19,50.94,1,0,0,0,The most affordable LIVE TV streaming service! Watch 40 channels including A E The HISTORY Channel MeTV Hallmark Channel INSP Lifetime LMN Great American Family more. Watch NEW movies and shows plus on demand. Optional unlimited cloud DVR available. Channel list: MeTV HISTORY Channel Hallmark Channel INSP Lifetime MeTV A E Hallmark Movies Mysteries Game Show Network LMN FETV Hallmark Family Heartland TV Crime Investigation UPtv FYI Great American Family Great American Faith Living Start TV Story Television H I Dove Channel PixL Dove Family Movies Dove Kids getTV FMC The Weather Channel MILITARY HISTORY Vice WAYPOINT TV Pursuit Channel AccuWeather Outdoor Channel Baby First TV BYUtv QVC Movies! ION ION Mystery Grit Cowboy Way Catchy Comedy Justice Central Laff Court TV and Bounce.
1473981746,1000800000084274,Groups Control Groups Streaming Apps Full Moon Features,Entertainment,2019-01-08,2019-08-02,63.08,1,1,0,1,Full Moon Features is your virtual ticket to a mind blowing three ring circus of horror sci fi fantasy and cult movie entertainment. It s an entire secret history of strange cinema right at your fingertips 24 hour a day! Browse and stream hundreds of titles from Full Moon creature classics like the PUPPET MASTER franchise CASTLE FREAK EVIL BONG SUBSPECIES BLOOD DOLLS TOURIST TRAP and TRANCERS to Eurocult movies pulled from the legendary Underground label like Lucio Fulci s ZOMBIE and Dario Argento s DEEP RED to retro erotica gems from the Surrender Cinema library like FEMALIEN and CALENDAR GIRLS and vintage down n dirty exploitation oddities from the SOMETHING WEIRD VIDEO catalog plus exclusive new feature films and world premieres and much much more! Full Moon Features is available for an ultra low monthly subscription price with fresh titles added every week! Subscribe today and enter the wild world of Full Moon Features! FEATURES New content added weekly One account across all of your platforms VIP access to livestream of upcoming productions Filmed on location every minute of the day To access all features and content you can subscribe to Full Moon Features on a monthly or yearly basis with an auto renewing subscription right inside the app. Pricing can vary by region and will be confirmed before purchase in the app. In app subscriptions will automatically renew at the end of their cycle. All payments will be paid through your Apple Account and may be managed under Account Settings after the initial payment. Subscription payments will automatically renew unless deactivated at least 24 hours before the end of the current cycle. Your account will be charged for renewal at least 24 hours prior to the end of the current cycle. Any unused portion of your free trial will be forfeited upon payment. Cancellations are incurred by disabling auto renewal. Terms of Service: fullmoonfeatures.com tos Privacy Policy: fullmoonfeatures.com privacy
767268733,1000600000443727,Groups Control Groups Streaming Apps FXNOW Movies Shows Live TV,Entertainment,,2013-12-10,356.7,1,1,0,0,Enjoy the best lineup of critically acclaimed dramas hilarious comedies and blockbuster movies LIVE or ON DEMAND. FULL EPISODES Stream full episodes of your favorite FX TV shows like: Archer Snowfall Hip Hop Uncovered NY Times Presents Fargo Cake Mayans M.C. Breeders Hysterical It s Always Sunny in Philadelphia And more LIVE TV Sign in with your TV provider to watch your favorite shows live! FX ACCOUNT Personalize your experience by creating a free account to save your favorites continue watching where you left off and sync your preferences across multiple devices. The most recent full episodes as well as the FX live stream require a participating TV provider account. Show and episode availability are subject to change. Before you download this app please consider that it may include or support advertising some of which the Walt Disney Family of Companies may target to your interests. You may choose to control targeted advertising within your platform settings for example by resetting your device s advertising identifier and or opting out of interest based ads . Please note: This app features Nielsen s proprietary measurement software which will allow you to contribute to market research like Nielsen s TV Ratings. Please see http: www.nielsen.com digitalprivacy for more information. Terms of Use: http: disneytermsofuse.com Privacy Policy: https: disneyprivacycenter.com Do Not Sell My Info: https: privacy.thewaltdisneycompany.com en dnsmi Your California Privacy Rights: https: privacy.thewaltdisneycompany.com en current privacy policy your california privacy rights
887597381,1000600000602592,Groups Control Groups Streaming Apps FYI TV Passionate Enthusiasts,Entertainment,,2014-06-27,58.35,1,1,0,0,Stream your favorite FYI TV shows! Barrett Jackson LIVE Auction Sell This House! Ultimate Rides to name a few. Watch your favorites and discover your next binge from FYI s trove of shows that inspire the enthusiast in us all by highlighting those who live life to the fullest and pursue their passions and interests. With the newly re designed FYI app you can: Watch full episodes and clips Catch up on entire seasons of new and classic shows See exclusive clips and deleted scenes never shown before on television Create a profile with FYI so you can continue watching episodes whenever you want on any device HOME.MADE HOME.MADE. is the hub of all things DIY home improvement decor and food. From household tips and projects you can try yourself to the stories and experiences of experts inspiration truly has a home in HOME.MADE. Shows include: Rachael Ray s Italian Dream Home Sell This House Tiny House Nation Zombie House Flipping Vacation Rental Potential Working the Room Million Dollar House Hunters DRIVE DRIVE immerses you in all things that get you from A to B. From cars to trucks from bikes to boats DRIVE allows you to follow your passion and experience it all when the rubber hits the road all from the comfort of your living room. Shows include: Barrett Jackson LIVE The Ride That Got Away Barrett Jackson REVVED UP Car Issues United We Drive OUTDOORS OUTDOORS gives you all the inspiration and resources you need to follow your passion for getting out there and experiencing everything the outdoors has to offer even when you re doing it from the comfort of your living room! Shows include: Hard Truths of Conservation From Scratch Mountain Men COLLECTIBLES For the passionate collector in you and the love of things big and small everyday items with hidden value unusual rarities and found treasures and what they tell us about the world we live in. Shows include: Storage Wars The Liquidator HERO From today s active duty military to veterans who fought long ago for this country HERO celebrates acts of courage both at home and on foreign soil. A deep library of courageous stories told against the backdrop of the country s most important moments make it a compelling viewing destination for viewers. Shows include: Rise of the Superbombs Hitler s Secret Tunnels Vietnam in HD The FYI app is free to use. If your TV Provider is supported you can sign in and get access to even more content. This app features Nielsen s proprietary measurement software which will allow you to contribute to market research like Nielsen s TV Ratings. For more information please visit: http: www.nielsen.com digitalprivacy FYI content is only available to stream in the United States.
1196141528,1000600000766038,Groups Control Groups Streaming Apps GagaOOLala Gay Les BL Films,Entertainment,2020-04-19,2017-06-05,42.41,4,1,0,1,Gay lesbian transgender bisexual and BL Welcome to GagaOOLala the global LGBTQ BL streaming platform from Asia. Log into GagaOOLala at home anywhere you like and gain access to all of the world s Queer BL content. Features The comprehensive and diverse LGBTQ BL library with thousands of feature films shorts documentaries series and exclusive originals including romance comedy erotic to horror. New titles every week. In addition to GagaOOLala exclusive originals you ll find the best queer and BL content from Taiwan Japan Korea Thailand Europe and the US including fan favorite titles Fragrance of the First Flower My Beautiful Man Light Semantic Error and a lot more. Available on computers TV smartphones and tablets. Watch anywhere and anytime you want. Sitewide Chinese and English subtitles available with Thai Indonesian Spanish Japanese French and more coming. It doesn t matter who you love. We are the same. Support original LGBTQ and BL content creation. All titles on GagaOOLala are officially authorized. Due to licensing restrictions some titles might not be available in certain territories. Subscription Plan GagaOOLala is a monthly subscription based service. Subscribed members have full access to all of the available content on the platform. Register and access our free section or pay a monthly fee and become a VIP member with full access to a vast catalog of BL series gay lesbian and other diverse queer content. Simple payment. No contracts. Cancel anytime. No ads. HD video quality. Seamless streaming. App Store payment Payments will be deducted from your iOS App Store account on a monthly basis members can cancel anytime at the App Store account. Payments will be deducted from your iOS App Store account 72 hours ahead of the expiration date. Should you wish to cancel the subscription please do so at least 72 hours in advance of your next renewal date and confirm if the automatic subscription renewal on iOS App Store is turned off. Your subscription will continue to work until the last day of the final subscription period. Once the payment has been processed you will not be able to get a refund. To find out more please refer to our : Terms of Service: https: www.gagaoolala.com en terms of service Privacy Policy: https: www.gagaoolala.com en privacy policy FAQ: https: www.gagaoolala.com en faq
821068605,1000600000575134,Groups Control Groups Streaming Apps Gaia Streaming Consciousness,Entertainment,2014-02-26,2014-02-27,167.85,4,1,0,1,Gaia is your guide to conscious life. We re dedicated to finding and creating informative films original shows practices and documentaries that aren t available through mainstream media. We look to elevate your awareness through enlightening content covering personal transformation ancient origins alternative medicine and much more. Gaia is your window into a new way of viewing the world. Gaia is the premier streaming platform where the world s top thought leaders and teachers share knowledge and expertise to empower your conscious awakening. Seek your truth with our library of 8 000 videos films documentaries series and live events aimed at answering life s biggest questions while at the same time helping you navigate everyday complexities. Stream videos on personal transformation yoga meditation and more with Gaia as your guide to holistic mental health and spirituality. Use our videos to discover new perspectives today and track your yoga practice and meditative activity in your Apple health app. Gaia is a complete resource for personal enlightenment mindful living and universal consciousness. Whether you want to enjoy a mindful yoga practice practice deep meditation or you re seeking truth through metaphysics fuel the pursuit of your highest potential with Gaia. GAIA FEATURES COMPELLING CONTENT THAT BREAKS BOUNDARIES Discover ancient history metaphysics yoga meditation alternative health and more Explore videos according to your taste and let your conscious journey begin Enjoy exclusive content and videos that push the boundaries of tradition and encourage different ways of viewing the world Learn more about spirituality and explore the world of astral projection tarot cards and hypnosis EXPLORE A NEW WAY OF THINKING Join thought leaders in exploring topics like lucid dreaming spiritual healing and aura health Dive into a vast library of content that will have you questioning what you know about the world Explore the mysteries of metaphysics extraterrestrial life astrology and more Navigate the intricacies of topics such as plant medicine hypnosis and energy healing YOUR PATH TO HOLISTIC SPIRITUAL WELLNESS Access the world s best teachers and spiritual luminaries to guide you on your self care path Enjoy exercises for personal growth including yoga nidra meditation mindful breathing and more Navigate the world s largest conscious media network for a deep mental physical and spiritual connection Learn the anxiety relief benefits of intermittent fasting unblocking chakras and other holistic health techniques Gaia supports healthKit allowing you to track your Yoga and Meditation activity in the Apple Health app. Use an existing login or purchase an auto renewing subscription with your iTunes account to get access to Gaia. We offer a 7 day free trial with our 11.99 monthly plan 99 annual plan and a Live Event streaming plan for 299 annually without a free trial. A single account grants you access to Gaia on supported devices TVs and the Web. Subscription automatically renews unless auto renew is turned off at least 24 hours before the end of the current period Account will be charged for renewal within 24 hours prior to the end of the current period and identify the cost of the renewal Subscriptions may be managed by the user and auto renewal may be turned off by going to the user s iTunes Account Settings after purchase No cancellation of the current subscription is allowed during active subscription period For more information on our terms of use and privacy policy please visit: http: www.gaia.com terms privacy
395892666,1000600000669173,Groups Control Groups Streaming Apps GMMTV,Entertainment,2010-10-12,2010-10-12,35.04,1,1,0,0,Enjoy Your Favorites Programs TVSeries Music ONLINE Content GMMTV SHOP AND GMMTV S ARTISTS Keep up with the action Shop the latest products Watch series favorites songs from artists. and all GMMTV artist tracking channels.
1089305042,0,Groups Control Groups Streaming Apps Go Victory,Entertainment,2016-03-09,2016-03-09,48.51,1,0,0,0,Watch live and on demand Christian television from the most trusted Bible teachers on Go VICTORY a 24 hour streaming and on demand Christian television network made possible by the generous Partners of Kenneth Copeland Ministries. Watch the channel live or use the Watch Now feature for on demand viewing. Focused on teaching the uncompromised Word of God and how to apply it to everyday living featured ministers include Kenneth Copeland Gloria Copeland George Pearsons Terri Copeland Pearsons Jesse Duplantis Jerry Savelle Creflo Dollar Andrew Wommack Keith Moore Bill Winston David and Nicole Crank Keith Butler Gary Keesee Butch Bruton Mac Hammond Mark Hankins and more.
1503917639,0,Groups Control Groups Streaming Apps Greatflix,Entertainment,2021-02-17,2021-02-17,86.83,1,0,0,0,Find movies you and your friends both want to watch and make it easier to make a decision on what to watch together.
472567577,1000600000626427,Groups Control Groups Streaming Apps Hallmark Movies Now,Entertainment,2011-10-19,2011-10-19,61.77,1,1,0,1,Hallmark Movies Now includes hundreds of hours of engaging commercial free content full of meaningful moments laughter and heart. Watch original movies series and exclusive content from Hallmark Channel Hallmark Movies Mysteries and Hallmark Hall of Fame. Plus a selection of heartfelt Hollywood favorites. All commercial free for as low as 4.99 month that s two months free with an annual subscription. It s easy to get started! Download today to start your FREE TRIAL and watch instantly! Your favorite Hallmark Channel original movies series and specials Captivating whodunnits from Hallmark Movies Mysteries The library of Hallmark Hall of Fame movies Handpicked Hollywood favorites including movies and series with emotionally rich storytelling and engaging characters Features include: Feel good movies shows Exclusive content you can t see anywhere else 100 commercial free content New titles added all the time Watch anytime anywhere Support for 3D Touch Airplay to stream movies to an Apple TV Choose a Hallmark Movies Now subscription that s right for you: Annual Subscription: 59.99 Two Months FREE! Monthly Subscription: 5.99 Subscriptions are automatically renewed until cancelled Subscribers Automatic Renewal Feature: Your subscription will be charged to your iTunes account at the end of your free trial and will automatically renew unless auto renew is turned off at least 24 hours before the end of your current period. Your iTunes account will automatically be charged at the same price for renewal as stated above within 24 hours prior to the end of the current period. You can manage your subscription and or turn off auto renewal by visiting your iTunes Account Settings after purchase. Hallmark Movies Now is part of Crown Media Family Networks a wholly owned subsidiary of Hallmark Cards Inc. For more information please read our privacy security policy and terms of service. https: www.hmnow.com privacypolicy https: www.hmnow.com termsandconditions http: corporate.crownmedia.com
739360888,1000600000657515,Groups Control Groups Streaming Apps Hallmark TV,Entertainment,2014-01-31,2014-01-31,61.26,1,1,0,0,Our app has a fresh new look and we can t wait for you to see it! Watch your favorite Hallmark Channel original shows and movies wherever and whenever you want with the Hallmark TV app! Just launch the app and log in with your cable or satellite provider account. If your cable or satellite provider isn t currently available rest assured that we re working on it and will have them up soon. Participating providers: AT T U verse Spectrum Xfinity Cox DISH DIRECTV Verizon Mediacom Optimum Suddenlink FiOS WOW! and more. You ll have access to the most recent episodes of heartwarming original series after they air on TV like Good Witch Chesapeake Shores When Calls the Heart Home Family and the best romantic movies. We re adding more and more content all the time so it s only going to get better. Features Live TV: Watch what s currently airing live on Hallmark Channel Hallmark Movies Mysteries Hallmark Drama and easily switch between channels Airplay support: Take the viewing experience from your app to your TV with a tap Watchlist: Add your favorite shows and movies to a list Full TV schedule for Hallmark Channel Hallmark Channel original series and movies full length and at your fingertips. This app features Nielsen proprietary measurement software which will allow you to contribute to market research like Nielsen s TV Ratings. To learn more about our digital measurement products and your choices in regard to them please visit http: www.nielsen.com digitalprivacy for more information.
